DENOM_CIA,CNPJ_CIA,ANO,ROA,LC,CTPT,ME,ML,Macro
TC S.A.,26.345.998/0001-50,2020,,,,,,
TECHNOS S.A.,09.295.063/0001-97,2020,-0.08895451674036639,4.688524590163935,0.0009642896662925434,-inf,-inf,
TECNISA S.A.,08.065.557/0001-12,2020,-0.0965793118316863,0.7550961198468369,1.2004375329535537,-inf,-inf,
TEGMA GESTAO LOGISTICA S.A.,02.351.144/0001-18,2020,0.07325343303956079,2.320485091499458,0.6090051755906785,0.13288880144175116,0.08887338445771978,
TEGRA INCORPORADORA S.A.,30.213.493/0001-09,2020,0.022569845782573667,1.0272770630533679,0.20947119077870244,1040.8166666666666,992.6,
TEKNO S.A. - INDUSTRIA E COMERCIO,33.467.572/0001-34,2020,0.053385161427552584,3.556399482870071,0.2591680364673322,0.1667779013718947,0.07301560138045121,
TELEFÔNICA BRASIL S.A,02.558.157/0001-62,2020,0.04396054423186693,1.0560170783371854,0.5601412825933075,0.41579789713896576,0.11205560181351235,
TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.,40.337.136/0001-06,2020,,,,,,
TIM S.A.,02.421.421/0001-11,2020,0.0442615725482366,1.254108670294085,0.7967853677379447,0.48309125672667735,0.10677033083288143,
TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,07.859.971/0001-30,2020,0.18188569059996806,2.7426015399302153,1.0646659820667572,1.6384413546731436,1.2537325092301623,
TREVISA INVESTIMENTOS S.A.,92.660.570/0001-26,2020,0.0752509407484872,1.74,0.18695693688532417,5.305490654205608,4.917640186915888,
TRISUL S.A.,08.811.643/0001-27,2020,0.09080319497072914,0.5252297627083442,0.6133676012836701,405.75878220140515,398.3419203747073,
TRÊS TENTOS AGROINDUSTRIAL S/A,94.813.102/0001-70,2020,0.1060850625901137,1.2966793549767186,2.2597510012188753,0.11151415336975279,0.07912219323816466,
UNICASA INDÚSTRIA DE MÓVEIS S.A.,90.441.460/0001-48,2020,0.07296939643934139,2.724661544090743,0.3034921897042604,0.17779685341416634,0.09947422777204018,
UNIFIQUE TELECOMUNICAÇÕES S.A.,02.255.187/0001-08,2020,0.11106341197086977,0.7121644039679047,2.86652933715813,0.49223732179536356,0.18084477152884074,
UNIPAR CARBOCLORO S.A.,33.958.695/0001-78,2020,0.1224005782022929,0.9218752463819306,0.7413222091272673,0.4555303824795391,0.3270418433451905,
USINAS SID DE MINAS GERAIS S.A.-USIMINAS,60.894.730/0001-05,2020,0.025234028653425382,2.2765876938389678,0.7933125254834953,0.19211063958711677,0.05438549379577426,
VALE S.A.,33.592.510/0001-54,2020,0.05947720853434994,1.2706111384630625,1.4174449804431277,0.46902838067947,0.20968338199152609,
VALID SOLUÇÕES S.A.,33.113.309/0001-47,2020,-0.1135034675307929,1.395271391102403,0.6781700251581084,-0.2284322159954331,-0.32556101404645704,
VESTE S.A. ESTILO,49.669.856/0001-43,2020,-0.9303794443477756,1.8085247914854423,6.7850687069227105,-1.7723119123828106,-3.349600069495025,
VITTIA S.A.,45.365.558/0001-09,2020,0.13588407165246758,1.4940433541805818,1.102166165886381,0.21593748463726856,0.1747536085052356,
VIVER INCORP. E CONSTRUTORA S.A. - EM RECUPERAÇÃO JUDICIAL,67.571.414/0001-41,2020,,,,,,
VIVER INCORPORADORA E CONSTRUTORA S.A.,67.571.414/0001-41,2020,-0.8083752543206564,0.007170196360882955,-1.9839278800464608,-115.3662297609869,-139.3839629915189,
VULCABRAS S.A.,50.926.955/0001-42,2020,0.02385351720450974,60.248538011695906,0.17710327639505882,inf,inf,
WEG S.A.,84.429.695/0001-11,2020,0.19985230105143723,8.647477949283351,0.012959254667731542,inf,inf,
WETZEL S.A.,84.683.671/0001-94,2020,0.13452427310488058,0.37121984512845574,-2.007843799909516,0.3489307006508779,0.17005551605316413,
WETZEL S.A. EM RECUPERAÇÃO JUDICIAL,84.683.671/0001-94,2020,,,,,,
WHIRLPOOL S.A.,59.105.999/0001-86,2020,0.0999471201528619,1.0418610815365228,2.69913332852397,0.16009494388320036,0.09956905697108215,
WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.,33.228.024/0001-51,2020,0.10440439864125742,4.549288294030168,0.12845801010927896,0.0813175964213535,0.057503995535148025,
XP INVESTIMENTOS S.A.,16.838.421/0001-26,2020,,,,,,
YBYRÁ CAPITAL S.A.,02.217.319/0001-07,2020,-0.9389989727709874,790.2470588235294,0.0012670303789166146,-inf,-inf,
YBYRÁ S.A.,02.217.319/0001-07,2020,,,,,,
YDUQS PARTICIPACOES S.A.,08.807.432/0001-10,2020,0.014461667764758285,1.1927865497338492,1.1182891316577477,inf,inf,
AES BRASIL ENERGIA S.A.,37.663.076/0001-07,2021,0.09639238089057181,0.09600573467142333,0.20472561141146264,inf,inf,
AES BRASIL OPERAÇÕES S.A.,00.194.724/0001-13,2021,0.053364166899112594,1.7626406910947854,1.7282001271544751,0.3362329584343989,0.24102300055624828,
AGROGALAXY PARTICIPAÇÕES S.A.,21.240.146/0001-84,2021,0.07776451817252265,3.525055017819931,0.043190580389705115,inf,inf,
ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.,42.771.949/0001-35,2021,-0.0028203334762302293,0.23059159400800255,0.6969782828437528,0.2455344429064369,-0.03725436952360768,
ALLIED TECNOLOGIA S.A.,20.247.322/0001-47,2021,0.06691667564364968,1.4193608741887787,1.8492846213940837,0.08470884569947479,0.0513661443696767,
ALMEIDA JUNIOR SHOPPING CENTERS S.A.,82.120.676/0001-83,2021,0.014426422822007085,0.14934195050574722,0.9361187591901522,2.6385491857066157,1.226093181411442,
ALPARGATAS S.A.,61.079.117/0001-05,2021,0.09357631048737278,0.6456874615033596,1.170271627334424,0.21575763389864994,0.22200002446607617,
ALPHAVILLE S.A.,16.811.931/0001-00,2021,-2.4578076120959333,1.4914637146371463,10.699580632863134,-inf,-inf,
ALUPAR INVESTIMENTO S/A,08.364.948/0001-38,2021,0.1463377546870285,2.1693150124709626,0.16345966418250477,8.743403210879974,8.9759868023981,
AMBEV S.A.,07.526.557/0001-00,2021,0.09619436269244169,0.6072318216552867,0.5938738137520634,0.4186162537973746,0.39167994397333616,
ANEMUS WIND HOLDING S.A.,38.482.780/0001-26,2021,-0.01261846251862976,103.0618797431407,1.8054882841332094,-inf,-inf,
ANIMA HOLDING S.A.,09.288.252/0001-32,2021,-0.01517619726892502,1.1631042546507975,1.4259589637110728,43.5953625081646,-28.629980404964076,
AREZZO INDÚSTRIA E COMÉRCIO S.A.,16.590.234/0001-76,2021,0.1295496454246686,0.7423732177236374,0.6754127425215959,0.23452301654559427,0.20066400923475028,
"ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.",00.242.184/0001-04,2021,0.018272180083436996,7.221748711289497,1.8558806718097307,0.5231580382709877,0.17594351771889158,
ASA BRANCA HOLDING S.A.,09.359.927/0001-97,2021,-0.03685330383881747,0.45038330494037476,3.1144835033456104,inf,-inf,
ATACADÃO S.A.,75.315.333/0001-09,2021,0.08249370277078086,0.8981064618644068,1.231512383629018,0.08910780669144981,0.05843866171003718,
ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,00.359.742/0001-08,2021,0.23805788689308965,1.0053835800807538,0.6121648963075367,inf,inf,
AURA ALMAS MINERAÇÃO S.A.,08.213.823/0001-07,2021,0.019248653167242325,30.749353808727385,1.963278508676459,-inf,inf,
AUREN ENERGIA S.A.,28.594.234/0001-23,2021,0.011073820695313548,9.80559186124554,0.1900005451604892,inf,inf,
AZEVEDO E TRAVASSOS S.A.,61.351.532/0001-68,2021,0.570675646878386,0.15586549806168887,2.114647895223939,1664.3358208955224,1418.9253731343283,
AZUL S.A.,09.305.994/0001-29,2021,-3.920612675990806,6.738292487724687,-1.0586172379942336,-inf,-inf,
"B3 S.A. - BRASIL, BOLSA, BALCÃO",09.346.601/0001-25,2021,0.08829174797033293,1.7110711937704386,1.3842590371567534,0.7511475722255841,0.4706627107998258,
BAHEMA EDUCAÇÃO S.A.,45.987.245/0001-92,2021,-0.20721895819863378,20.46814044213264,0.27542934996952423,-inf,-inf,
BAUMER S.A.,61.374.161/0001-30,2021,0.07839226324722201,2.597393937209386,0.7225882204605274,0.16199176880285832,0.1549997738682104,
BEMOBI MOBILE TECH S.A.,09.042.817/0001-05,2021,0.06930561930244601,12.532257273217878,0.05581695271446787,0.6214901971349098,0.5074792728840157,
BIOMM S.A.,04.752.991/0001-10,2021,-0.22145852877876496,1.6713028236101055,2.247898481888409,-0.5037912036604725,-0.749472406387151,
BLAU FARMACÊUTICA S.A.,58.430.828/0001-60,2021,0.1401459539471558,4.918027100977971,0.41820607484374706,0.35419248429318984,0.2424970435555476,
BOA SAFRA SEMENTES S.A.,10.807.374/0001-77,2021,0.13382408831495707,3.1907526704941227,0.4630383035301254,0.13881068928007845,0.12239260161480596,
BOMBRIL S.A.,50.564.053/0001-03,2021,0.0793491345315678,0.5628685768875117,-5.730217946200668,0.13420144085717572,0.05873156463886838,
BR MALLS PARTICIPACOES S.A.,06.977.745/0001-91,2021,0.0,3.561365799407569,0.4045723818887221,1.0027945281885937,0.0,
BR PROPERTIES S.A.,06.977.751/0001-49,2021,0.0028377967295137242,1.5424526503766565,0.5886328046288641,0.5811992114247247,0.10263018704620859,
BRADESPAR S.A.,03.847.461/0001-92,2021,1.069559073655939,5.844011030734183,0.006799319188410742,inf,inf,
BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,07.628.528/0001-59,2021,0.10003372815110212,2.5412125076389533,0.45486463169402014,0.7593312316898131,0.4163692251227233,
BRASKEM S.A.,42.150.391/0001-70,2021,0.18443455496871247,1.031510563746104,8.639944931354256,0.3534595216671324,0.20420816761646343,
BRAZILIAN FINANCE E REAL ESTATE S.A.,02.762.113/0001-50,2021,0.050349541457337915,inf,,1.8672628617363345,1.2346262057877813,
BRB BCO DE BRASILIA S.A.,00.000.208/0001-00,2021,0.019948112298203324,0.19850861405926956,40.193970607191595,0.2052877672528533,0.20461773064999947,
BRF S.A.,01.838.723/0001-27,2021,0.006775114149903958,0.7691456787603852,6.315911360807853,0.1395581530747621,0.009958930614729241,
BRISANET PARTICIPAÇÕES S.A.,19.796.586/0001-70,2021,0.0016655238785757318,5.096036585365853,0.003003519877921931,inf,inf,
BRQ SOLUCOES EM INFORMATICA S.A.,36.542.025/0001-64,2021,0.1123531246750546,1.8131534288917845,1.7929173001691239,0.1496253099039517,0.06441268160283901,
CAMBUCI S.A.,61.088.894/0001-08,2021,0.08247669208442562,0.9255068799084525,1.6672965301696645,0.19431435261865326,0.13132293867915548,
CAMIL ALIMENTOS S.A.,64.904.295/0001-03,2021,0.0847507891647447,2.0420070537783803,1.0154453710034452,0.12347803092588644,0.0861604470072729,
CCR S.A.,02.846.056/0001-97,2021,0.04265849429461933,0.807791158588579,0.973072545827696,8.693505782301969,5.6021566858873175,
CEMIG GERACAO E TRANSMISSAO S.A.,06.981.176/0001-58,2021,0.04609962356793356,1.0035951886325762,1.4374173323702262,0.46375490723589297,0.12624790621221513,
CENTRAIS ELET BRAS S.A. - ELETROBRAS,00.001.180/0001-26,2021,0.04109287161722627,1.3653406056250323,0.8050098629548739,4.973800450277305,4.133868540991708,
CENTRAIS ELET DE SANTA CATARINA S.A.,83.878.892/0001-55,2021,0.20090991888643567,1.3074039827978876,0.0693294229084116,inf,inf,
CENTRO DE IMAGEM DIAGNOSTICOS S.A.,42.771.949/0001-35,2021,,,,,,
CIA BRASILEIRA DE DISTRIBUICAO,47.508.411/0001-56,2021,0.023836414432622004,1.2796711311497149,1.4650890175104403,0.08430685358255452,0.031230529595015575,
CIA CELG DE PARTICIPACOES - CELGPAR,08.560.444/0001-93,2021,0.10016042749208184,1.5460260826771655,0.06845613391637852,34.44430718550546,34.96376364010706,
CIA ENERGETICA DE MINAS GERAIS - CEMIG,17.155.730/0001-64,2021,0.16584489616769707,1.101860984628411,0.1625707331120832,7.720547208710634,7.9404128407354255,
CIA FERRO LIGAS DA BAHIA - FERBASA,15.141.799/0001-03,2021,0.21221396018863228,3.1143701906129877,0.278643299754054,0.39009794840910583,0.2799487722809442,
CIA FIACAO TECIDOS CEDRO CACHOEIRA,17.245.234/0001-00,2021,0.0026204518397898164,0.8918163597527123,3.4063310220078384,0.0718408262454435,0.002350356542337101,
CIA INDUSTRIAL CATAGUASES,19.526.748/0001-50,2021,0.04848539952417754,2.080688223079205,1.224585698682596,0.12327923710690937,0.0751895247897955,
CIA MELHORAMENTOS DE SAO PAULO,60.730.348/0001-66,2021,-0.02374133605166386,2.2455116105526534,0.6629787626760315,-4.927430766120882,-6.572266019809986,
CIA PARANAENSE DE ENERGIA - COPEL,76.483.817/0001-20,2021,0.20726829932390725,1.8863821882190797,0.09421975265494052,inf,inf,
CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,17.281.106/0001-03,2021,0.04234038015271889,1.3363543692639943,0.8782353381485506,0.27280172838159417,0.09220739481396331,
CIA SIDERURGICA NACIONAL,33.042.730/0001-04,2021,0.1979308582102626,1.1258843381435766,2.0486781244083803,0.5989500094191219,0.4934423589989647,
CIA TECIDOS NORTE DE MINAS COTEMINAS,22.677.520/0001-76,2021,-0.05522663151347187,0.5625489565741039,0.9286229159239414,-inf,-inf,
CIA TECIDOS SANTANENSE,21.255.567/0001-89,2021,0.04032885565551686,1.0710103953038794,1.203882826640086,0.10363682667771913,0.045120353678856,
CLEAR SALE S.A.,03.802.115/0001-98,2021,-0.07602836792600097,6.256386619074309,0.2609350093979521,-0.1474193105746518,-0.18259137287188684,
COGNA EDUCAÇÃO S.A.,02.800.026/0001-40,2021,-0.025537270762368915,1.6765009362938053,0.5049890033386791,-inf,-inf,
COMPANHIA BRASILEIRA DE ALUMÍNIO,61.409.892/0001-73,2021,0.06609103529847556,2.0610710554331684,1.4976058695356091,0.21194400453806397,0.10063059368127686,
CONSERVAS ODERICH S.A.,97.191.902/0001-94,2021,0.11843738329736478,1.608221983888266,1.2633446497264817,0.22089023972654628,0.14559804364229198,
CONSTRUTORA ADOLPHO LINDENBERG S.A.,61.022.042/0001-18,2021,0.09013761467889908,0.17391304347826086,8.042680930029473,53.448113207547166,35.221698113207545,
CONSTRUTORA TENDA S.A.,71.476.527/0001-35,2021,-0.06587855214922338,1.5503048069555947,1.4152265265540591,-0.6263976215539561,-1.361895075251074,
COSAN S.A.,50.746.577/0001-15,2021,0.18121899882328707,1.9239749855711823,1.2921907881432504,inf,inf,
CPFL ENERGIA S.A.,02.429.144/0001-93,2021,0.31181494823648365,1.7304890902512309,0.005343385754395722,106477.0,105512.17777777778,
CPFL ENERGIAS RENOVÁVEIS S.A.,08.439.659/0001-50,2021,0.14443495493403868,0.3663659571154272,0.7683798417122545,1.2121459046653131,0.9440150815724939,
CPFL GERACAO DE ENERGIA S.A.,03.953.509/0001-47,2021,0.23344016182455266,1.2822577305356158,0.23954955762160682,11.354179949916373,11.2504550956856,
CRUZEIRO DO SUL EDUCACIONAL S.A.,62.984.091/0001-02,2021,0.041941604828226745,6.046351246745326,0.36049341444557254,0.3690543194428676,0.20038552866463596,
CSN MINERAÇÃO S.A.,08.902.291/0001-15,2021,0.2360545518274225,1.9563508572497785,0.9280484922121554,0.5361285554995912,0.33461184346321693,
CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.,06.981.381/0001-13,2021,0.12825873719607503,3.3442763710767656,0.2266324722315352,0.5209126712886112,0.3207487431684288,
CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA,02.998.611/0001-04,2021,0.10774194635287358,2.572432947341238,0.9457277019302315,1.0679340294672321,0.7436648899936809,
CURY CONSTRUTORA E INCORPORADORA S.A.,08.797.760/0001-83,2021,0.25024899421365,1.5344726779077817,1.02643047345787,8.040400535369058,7.429559311951619,
CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.,10.760.260/0001-19,2021,-0.12460011498901118,0.8222844741274232,9.186665316606803,-0.635847579027791,-0.9098328717409989,
CVLB BRASIL S.A.,16.233.389/0001-55,2021,-0.08664223899415975,1.0043783641713482,6.682318255200055,0.019124503905291395,-0.15060546825416973,
CYRELA BRAZIL REALTY S.A.EMPREEND E PART,73.178.600/0001-18,2021,0.09727720304795293,1.1794322487107727,0.5165230946755529,56.10026353617633,54.764973646382366,
D1000 VAREJO FARMA PARTICIPAÇÕES S.A.,12.108.897/0001-50,2021,0.0023431931364214383,4.891081417029211,0.007678926382051643,inf,inf,
DESKTOP S.A.,08.170.849/0001-15,2021,0.015199795347696719,4.204314525110948,0.9249615639909909,0.397241339472859,0.10639781485699196,
DEXCO S.A.,97.837.181/0001-47,2021,0.15851373989942952,1.5929497374229777,0.8984479333247407,0.33948941403615496,0.2852138682077256,
DIAGNOSTICOS DA AMERICA S.A.,61.486.650/0001-83,2021,-0.013640850363901107,1.0582839331139566,1.2021958058350464,0.08435943458385822,-0.048343259353332176,
DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS,92.665.611/0001-77,2021,0.03348094129053335,1.6482867524032987,1.2675266083282752,0.08067667009862799,0.024675946839188483,
DIRECIONAL ENGENHARIA S.A.,16.614.075/0001-00,2021,0.06041195755588818,4.55639633849352,1.0311706415299293,6.250695410292073,3.9614544009537056,
DOTZ S.A.,18.174.270/0001-84,2021,-0.3375687433308709,5.74936190644664,-4.132802756598995,-inf,-inf,
DURATEX S.A.,97.837.181/0001-47,2021,,,,,,
ECORODOVIAS CONCESSÕES E SERVIÇOS S.A.,08.873.873/0001-10,2021,0.06144573435506126,0.7738641450313339,1.6969369163535817,2.330462014922523,1.4807323077136736,
ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.,04.149.454/0001-80,2021,0.10685418032709197,0.26259416767453925,0.6421064099619442,inf,inf,
EDP - ENERGIAS DO BRASIL S.A.,03.983.431/0001-03,2021,0.17276057308020412,2.6887809110790633,0.12110751684295698,753.6957396846695,724.5347198926535,
ELECTRO ACO ALTONA S.A.,82.643.537/0001-34,2021,0.07505508269638583,1.17014930610383,1.5773797791356137,0.1483625392027988,0.09396509786467659,
ELETROMIDIA S.A.,09.347.516/0001-81,2021,-0.007441038569069938,2.3193252331586964,1.0099529518143713,0.18045138156507065,-0.048424383041552416,
ELETRORIVER S.A.,01.968.293/0001-68,2021,0.5259471192869417,0.5541983901558118,1.0927969162955309,inf,inf,
EMAE - EMPRESA METROP.AGUAS ENERGIA S.A.,02.302.101/0001-42,2021,0.09186354600959334,3.9553930530164534,1.2121306595602208,0.1140368649113522,0.3099323564435036,
EMBRAER S.A.,07.689.002/0001-89,2021,-0.008698284707966103,1.9406676672231757,1.1222772876788685,0.09691104589521123,-0.04506932537622823,
EMPREENDIMENTOS PAGUE MENOS S.A.,06.626.253/0001-51,2021,0.025019115342264274,1.6028332159063114,2.1448011838118606,0.08668762643268235,0.021843981239813993,
ENAUTA PARTICIPAÇÕES S.A.,11.669.021/0001-10,2021,0.3456229522552169,4.6031711237761215,0.0032852350217671424,inf,inf,
ENERGISA S.A.,00.864.214/0001-06,2021,0.15524910453697593,0.5960069430277709,1.152202161613575,11.490744488859654,11.88322454418189,
ENEVA S.A,04.423.567/0001-21,2021,0.08260046802003869,3.5938460175588287,0.5782705303768177,0.9799831296034077,0.8092410597588623,
ENGIE BRASIL ENERGIA S.A.,02.474.103/0001-19,2021,0.06622999419835035,1.167122049697168,1.9777402166828435,0.8782686657084046,0.37207212330411515,
ENJOEI S.A.,16.922.038/0001-51,2021,-0.2515059443779841,10.622447167465815,0.11243142917036657,-1.1738647069907668,-1.119135104578858,
ENVIRONMENTAL ESG PARTICIPAÇÕES S.A.,09.527.023/0001-23,2021,0.006161437107890626,0.4055933242077651,125.71040998001574,inf,inf,
EQUATORIAL ENERGIA S.A.,03.220.438/0001-73,2021,0.22982654614375708,5.071678153690261,0.26017788301851913,inf,inf,
EUCATEX S.A. INDUSTRIA E COMERCIO,56.643.018/0001-66,2021,0.14045596144682068,0.981541673762226,0.6138039810538993,0.42443807908803105,0.34493094465901103,
EVEN CONSTRUTORA E INCORPORADORA S.A.,43.470.988/0001-65,2021,0.11037231059027504,1.814641406916085,0.1504998335901793,9.515307834255998,9.696862942459319,
EZ TEC EMPREEND. E PARTICIPACOES S.A.,08.312.229/0001-73,2021,0.09673508299761631,3.7959311853418716,0.03805341158173091,inf,inf,
FLEURY S.A.,60.840.055/0001-31,2021,0.060730460788288414,1.4306103701529524,2.1225302568765874,0.2966829369986536,0.10160155001261577,
FOZ DO RIO CLARO ENERGIA S.A.,07.823.262/0001-03,2021,0.03949820311460136,18.316860465116278,2.7996390049091846,0.8287066977413884,0.4200334337974205,
FRAS-LE S.A.,88.610.126/0001-29,2021,0.08454294027945103,1.9494520150242238,1.280522723808359,0.20473423684485553,0.18244241776712136,
GAFISA S.A.,01.545.826/0001-07,2021,0.024891699631866056,1.319270618559729,0.7982642620772554,0.754040182404457,0.38758085134799947,
GERDAU S.A.,33.611.500/0001-19,2021,0.2851249725968967,1.3251040143584927,0.27549322389707215,2.7227005107848825,2.579413880922962,
GETNINJAS S.A.,14.127.813/0001-51,2021,-0.13371421863076954,15.127737592927467,0.06942729802682514,-0.8281893168895651,-0.6567470168975734,
GOL LINHAS AEREAS INTELIGENTES S.A.,06.164.253/0001-87,2021,-0.910162178539821,0.7159437668346026,-1.3768625130487888,-inf,-inf,
GRAZZIOTIN S.A.,92.012.467/0001-70,2021,0.1632299627372382,2.28548513814325,0.4311860462005591,0.32730829056243516,0.30151282091121434,
GRENDENE S.A.,89.850.341/0001-60,2021,0.1347079405972062,8.608859774773869,0.0896876900494098,0.19667970614315264,0.25958233075351245,
GRUPO DE MODA SOMA S.A.,10.285.590/0001-08,2021,0.03790690270043216,2.3812605682627423,0.10669123559329956,0.12577767633911333,0.2601641397157538,
GRUPO MATEUS S.A.,24.990.777/0001-09,2021,0.12037708835242024,106.52545276554088,0.0006927800172008095,inf,inf,
GUARARAPES CONFECCOES S.A.,08.402.943/0001-52,2021,0.059608411015048386,1.69899152749672,0.44333706426216374,0.40957709484964366,0.3496390398676531,
HAGA S.A. INDUSTRIA E COMERCIO,30.540.991/0001-66,2021,0.13438385889596902,1.6065786447544752,-1.9642884678659402,0.3153636749679121,0.23850550526352124,
HELBOR EMPREENDIMENTOS S.A.,49.263.189/0001-02,2021,0.03240201878417898,0.2289825990050331,1.3372949141253294,66.04939569101418,53.05780346820809,
HIDROVIAS DO BRASIL S.A.,12.648.327/0001-53,2021,-0.20080420683901476,2.8394094057601165,0.35363570348830686,-inf,-inf,
HMOBI PARTICIPAÇÕES S.A.,40.159.947/0001-64,2021,0.039757466730471,0.15,1.0471280941326272e-05,inf,inf,
HYPERA S.A.,02.932.074/0001-91,2021,0.06831466896934985,1.9941466432180095,0.9815393761681951,0.3319436443714209,0.21987654127123316,
IGUA SANEAMENTO S.A.,08.159.965/0001-33,2021,-0.012227097843813917,1.738066619315595,0.386349788407008,-42.0970323441147,-16.289429809936646,
IGUATEMI EMPRESA DE SHOPPING CENTERS S.A,51.218.147/0001-93,2021,0.053845547031362115,6.955479129369641,0.8681925523428069,1.2212316807730552,1.168501009714444,
INDUSTRIAS ROMI S.A.,56.720.428/0001-63,2021,,,,,,
INFRACOMMERCE CXAAS S.A.,38.456.921/0001-36,2021,-0.019880689402139204,0.6674023238330592,0.5280312025436045,-inf,-inf,
INTER CONSTRUTORA E INCORPORADORA S.A.,09.611.768/0001-76,2021,0.06855805682527817,0.4391382294757666,4.560476583879796,-17.87843502561714,-13.75500698649278,
INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.,17.314.329/0001-20,2021,-0.044148628796239334,1.1342667969173994,0.6173370397786073,-0.2153968419406952,-1.0481135025274897,
INVESTIMENTOS E PARTICIP. EM INFRA S.A. - INVEPAR,03.758.318/0001-24,2021,-0.13787289355471175,15.848404612521346,-2.1581984442089,inf,-inf,
IOCHPE MAXION S.A.,61.156.113/0001-75,2021,0.07359081898640144,1.0630028402224188,0.8061779766358285,0.21235747908937733,0.13530413276010145,
IRANI PAPEL E EMBALAGEM S.A.,92.791.243/0001-03,2021,0.1200857776599282,2.6030107371670312,1.4815288300652365,0.31837665600788034,0.17832820394866783,
IRB - BRASIL RESSEGUROS S.A.,33.376.989/0001-91,2021,-0.030253458647256266,0.8086961388356695,5.209084405507435,1.0920390143109897,-0.08547194416024782,
JALLES MACHADO S.A.,02.635.522/0001-95,2021,0.048122546215702076,2.491467446699777,2.1179850402690885,0.8420071630509481,0.15681156833648124,
JBS S.A.,02.916.265/0001-60,2021,0.1946000062521828,0.7623500786816931,1.3861496462817218,0.4543198400776286,0.3982228968590898,
JHSF PARTICIPACOES S.A.,08.294.224/0001-65,2021,0.16412365374113133,0.6861271646658837,0.3694669849060289,inf,inf,
JOSAPAR-JOAQUIM OLIVEIRA S.A. - PARTICIP,87.456.562/0001-22,2021,0.015712602075183758,2.066635450900079,2.5993230503205393,0.046050038164006296,0.01575976104052151,
JSL S.A.,52.548.435/0001-79,2021,0.047320276286299714,2.6988089669805246,3.302982063404096,0.20445927897572536,0.09125685693593161,
KARSTEN S.A.,82.640.558/0001-04,2021,0.08588362197760169,1.8075985086684594,-5.996760081819132,0.1429612757954246,0.10662232493610266,
KEPLER WEBER S.A.,91.983.056/0001-69,2021,0.3135334275477949,1.2173062332787605,0.06839026926326279,inf,inf,
KLABIN S.A.,89.637.490/0001-45,2021,0.10236321322587233,2.3761102384588457,6.065493256635342,0.4687602280191019,0.2555772179886552,
LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.,26.462.693/0001-28,2021,0.14395078207005585,5.85086609272897,0.04799033725394332,211.2155172413793,255.36206896551724,
LOCALIZA RENT A CAR S.A.,16.670.085/0001-55,2021,0.0952611995746689,1.3784813189519236,1.8164829350841332,0.38205243700238783,0.2330469200787285,
LOCAWEB SERVIÇOS DE INTERNET S.A.,02.351.877/0001-52,2021,-0.004269380014129157,10.20481354706036,0.2568119422186758,-0.03643920787317727,-0.05409889562544012,
LOG-IN LOGISTICA INTERMODAL S.A.,42.278.291/0001-24,2021,0.05004543051185043,1.7829219640846627,3.279682148420079,0.3524045365370224,0.12323534170661166,
LOJAS RENNER S.A.,92.754.738/0001-62,2021,0.03537795919480374,1.950020294277755,0.8248550647567597,0.1731931113412123,0.07568219674320494,
M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,07.206.816/0001-15,2021,0.0474863552873385,3.353297721127438,0.512216081025123,0.08753123357644044,0.06466797389236698,
MAGAZINE LUIZA S.A.,47.960.950/0001-21,2021,0.017239164679741452,1.7437249399902903,2.0425393991118734,0.029746907968102136,0.018974939315216783,
MAHLE-METAL LEVE S.A.,60.476.884/0001-87,2021,0.20177672066643576,1.8210923636184801,0.6382813206166299,0.2812033939349504,0.19981296769092646,
MANGELS INDUSTRIAL S.A.,61.065.298/0001-02,2021,0.24481210797766476,1.8129151957762877,-3.4279277486327486,0.2590548430309565,0.18765661089622274,
MANUFATURA DE BRINQUEDOS ESTRELA S.A.,61.082.004/0001-50,2021,-0.02956235648925597,0.07059134721810548,-1.292640413040295,0.310107325554181,-0.14420408572670435,
MARCOPOLO S.A.,88.611.835/0001-29,2021,0.0724146233599344,1.7448560107474622,0.742795967648937,0.19818513189448442,0.28134139088729015,
MARFRIG GLOBAL FOODS S.A.,03.853.896/0001-40,2021,0.09171732422316196,0.9053203702275571,11.086301992381768,0.49104108627088766,0.3008148888369748,
MARISA LOJAS S.A.,61.189.288/0001-89,2021,-0.024887449100633337,0.8299010143728357,1.884513028201424,0.11232965193946007,-0.035111396010001905,
