DENOM_CIA,CNPJ_CIA,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,indice
WHIRLPOOL S.A.,59.105.999/0001-86,1.8229884128479792,1.799673691458942,2.0229571038361858,1.4597372966369848,1.492193857079015,1.6842505893247457,2.1922458878428284,1.5495975132917181,2.69913332852397,3.151421696353566,2.712805730009727,CTPT
WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.,33.228.024/0001-51,0.06236215990974968,0.09252602216134678,0.05155282583717028,0.050365101858454206,0.04677779012658048,0.039140969398102195,0.03705669419145401,0.1128767358053137,0.12845801010927896,0.14129698752165673,0.2279396988156158,CTPT
XP INVESTIMENTOS S.A.,16.838.421/0001-26,,,,,,,,,,inf,inf,CTPT
YBYRÁ CAPITAL S.A.,02.217.319/0001-07,,,,,,,,0.0001721593703885883,0.0012670303789166146,-1.0151477568314071,-1.2734356233485467,CTPT
YBYRÁ S.A.,02.217.319/0001-07,0.017349796750182542,0.7732744783306581,0.00191343021151161,0.012763721000075081,0.008715209446162496,0.00046193643754619364,0.011253746536221229,,,,,CTPT
YDUQS PARTICIPACOES S.A.,08.807.432/0001-10,0.44035019482769594,0.22351318690442146,0.29494287171000394,0.42541349075129675,0.4308406098067379,0.22608062559568667,0.3604436814103833,0.2590357251530452,1.1182891316577477,1.2786847417805616,1.206898471173666,CTPT
AES BRASIL ENERGIA S.A.,37.663.076/0001-07,,,,,,,,,,inf,inf,ME
AES BRASIL OPERAÇÕES S.A.,00.194.724/0001-13,,,,,,,,,-inf,0.3362329584343989,0.42521587457606314,ME
AGROGALAXY PARTICIPAÇÕES S.A.,21.240.146/0001-84,,,,,,,,inf,inf,inf,inf,ME
ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.,42.771.949/0001-35,,,,,,,,0.858981408135688,-0.35266405891945474,0.2455344429064369,-0.38770591924994224,ME
ALLIED TECNOLOGIA S.A.,20.247.322/0001-47,,,,,,,,0.05911843694611748,0.06965068513611515,0.08470884569947479,0.05758970362411403,ME
ALMEIDA JUNIOR SHOPPING CENTERS S.A.,82.120.676/0001-83,,,,,,,,,0.932856434591685,2.6385491857066157,6.554069708874786,ME
ALPARGATAS S.A.,61.079.117/0001-05,0.13736971267487882,0.1291109746190882,0.130391674925819,0.14386735415219765,0.17667702146391176,0.173771013557419,0.15673907107649673,0.14055808107133233,0.12376614016803016,0.21575763389864994,0.07657494704287043,ME
ALPHAVILLE S.A.,16.811.931/0001-00,,,,,,,,-inf,-inf,-inf,-inf,ME
ALUPAR INVESTIMENTO S/A,08.364.948/0001-38,inf,inf,inf,6.579161028416779,6.500762892889838,2.1389921898183517,5.364337920589978,4.183277703304514,8.944580987142569,8.743403210879974,5.526613809868564,ME
AMBEV S.A.,07.526.557/0001-00,inf,inf,0.7703290541407799,0.7097113511510965,0.7461922063053302,0.6219963743817809,0.6263322763287784,0.5683657696528934,0.47486860294955796,0.4186162537973746,0.4085639581796261,ME
ANEMUS WIND HOLDING S.A.,38.482.780/0001-26,,,,,,,,,,-inf,inf,ME
ANIMA HOLDING S.A.,09.288.252/0001-32,2.0176360495249064,19.339823008849557,53.87645076750281,32.032355478861085,26.443826915442635,45.27840451248993,25.093057607090103,inf,0.502892620290673,43.5953625081646,38.52827551150082,ME
AREZZO INDÚSTRIA E COMÉRCIO S.A.,16.590.234/0001-76,0.15881766226393523,0.17053003950238782,0.15884061189081403,0.15251625694878493,0.14897219196237205,0.16097242437207945,0.1584473318487015,0.15918299534730618,0.06053343585726657,0.23452301654559427,0.15854029487546523,ME
"ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.",00.242.184/0001-04,,,,,,,,0.4823866783980187,0.5027225187341635,0.5231580382709877,0.515473357857161,ME
ASA BRANCA HOLDING S.A.,09.359.927/0001-97,,,,,,,,,,inf,inf,ME
ATACADÃO S.A.,75.315.333/0001-09,,,,,0.07538456196395708,0.0903192651120961,0.0754623705943934,0.0574994138029857,0.08811822493224933,0.08910780669144981,0.06364002353596977,ME
ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,00.359.742/0001-08,-inf,-inf,-inf,-inf,-inf,inf,inf,inf,inf,inf,inf,ME
AURA ALMAS MINERAÇÃO S.A.,08.213.823/0001-07,,,,,,,,,-inf,-inf,-inf,ME
AUREN ENERGIA S.A.,28.594.234/0001-23,,,,,,,,,,inf,inf,ME
AZEVEDO E TRAVASSOS S.A.,61.351.532/0001-68,0.2522482862713037,0.09004632879404745,0.13312233675760737,0.11298297015198681,-9.72340425531915,-5.637826825127335,-5.749757328674044,-47.529154518950435,-189.8909090909091,1664.3358208955224,-535.2934131736527,ME
AZUL S.A.,09.305.994/0001-29,,,,,-inf,inf,inf,-inf,-inf,-inf,-inf,ME
"B3 S.A. - BRASIL, BOLSA, BALCÃO",09.346.601/0001-25,0.7577277612626847,0.7740160249811269,0.7786648689829387,1.1062427477586492,0.5226854904496596,0.5953650681786371,0.7507545768248031,0.6734989411352476,0.7719600948591673,0.7511475722255841,0.6708454412510039,ME
BAHEMA EDUCAÇÃO S.A.,45.987.245/0001-92,-inf,-inf,-inf,-inf,-inf,-inf,-13.457364341085272,-inf,-inf,-inf,-inf,ME
BAUMER S.A.,61.374.161/0001-30,0.16397129939944668,0.21133364874099775,0.1778218525206477,0.1750545431549658,0.11180130621999712,0.053396218000178394,0.09772374919145353,0.09186246745721491,0.14682516330253634,0.16199176880285832,0.15674134419551936,ME
BEMOBI MOBILE TECH S.A.,09.042.817/0001-05,,,,,,,,0.5259920044505971,0.5191447486133477,0.6214901971349098,0.5876424163478937,ME
BIOMM S.A.,04.752.991/0001-10,-inf,-28.055118110236222,-inf,-3.6291834002677374,-inf,-338.75728155339806,-22.261813537675607,-5.351520572450805,-0.766601895411468,-0.5037912036604725,-0.70418469043581,ME
BLAU FARMACÊUTICA S.A.,58.430.828/0001-60,,,,,,0.2848395333203075,0.2740119956209757,0.32455999773753524,0.34385123472894363,0.35419248429318984,0.3516317041306635,ME
BOA SAFRA SEMENTES S.A.,10.807.374/0001-77,,,,,,,,0.1086470553324497,0.17868569729408265,0.13881068928007845,0.10979850675761049,ME
BOMBRIL S.A.,50.564.053/0001-03,0.05969691004101517,0.06628974735308166,0.027791606901641855,-0.2003950351225187,0.11536368216469861,0.18942713512572232,0.016998060066307333,0.08009169318688629,0.13006648638616222,0.13420144085717572,0.1250302478282739,ME
BR MALLS PARTICIPACOES S.A.,06.977.745/0001-91,24.070932779891617,9.971615349784923,7.263816549013387,7.223438601699633,-2.4549145020232346,-2.681781144926717,3.7296479968217655,4.069424455305869,-1.0196277997819516,1.0027945281885937,2.063330912779372,ME
BR PROPERTIES S.A.,06.977.751/0001-49,51.0875196500581,2.5213405831969973,3.953037017636964,-1.8005233001490146,0.5467085569429088,1.27078892504905,1.3293412646216,2.2800025644462836,1.2032712021735743,0.5811992114247247,-6.915004766849662,ME
BRADESPAR S.A.,03.847.461/0001-92,inf,inf,inf,-inf,inf,inf,inf,-inf,inf,inf,inf,ME
BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,07.628.528/0001-59,-0.03546054501247276,0.30961550862013376,-0.05221214877040343,1.155000527973266,0.04953528095654336,0.15316426863065183,0.942456620799569,0.9341024287989621,0.377981191287399,0.7593312316898131,0.742258948052551,ME
BRASKEM S.A.,42.150.391/0001-70,0.14185355522816268,0.1462583609465269,0.1513373378763543,0.24312198338545615,0.17483963058537003,0.2611949912786664,0.20304221404648798,0.04455475937961429,0.05187622289843609,0.3534595216671324,0.08818283577716564,ME
BRAZILIAN FINANCE E REAL ESTATE S.A.,02.762.113/0001-50,-inf,inf,-inf,-inf,-inf,inf,inf,inf,inf,1.8672628617363345,1.2004964368644406,ME
BRB BCO DE BRASILIA S.A.,00.000.208/0001-00,0.19708535144730388,0.14715881936265723,0.07629851803786634,0.005734240742702224,0.09411758479741951,0.15355234724208122,0.1910399117551099,0.24546868663896035,0.2666912312394675,0.2052877672528533,0.05204255002797345,ME
BRF S.A.,01.838.723/0001-27,0.10106444600734686,0.11242541130818651,0.17742388554698277,0.25170379428620093,0.07047905915689691,0.06930809457818138,0.029334763613355703,0.18332528759499517,0.29555681810369633,0.1395581530747621,0.03509918110024134,ME
BRISANET PARTICIPAÇÕES S.A.,19.796.586/0001-70,,,,,,,,,inf,inf,inf,ME
BRQ SOLUCOES EM INFORMATICA S.A.,36.542.025/0001-64,,,0.025017267811115417,0.03866945891978766,-0.0008744644283604851,0.021091146459614525,0.11618965475351685,0.1268789901712359,0.1500836609255641,0.1496253099039517,0.20549295331618783,ME
CAMBUCI S.A.,61.088.894/0001-08,0.04961339624854516,0.12621659266997476,0.19669642155964503,0.1837468982630273,0.01032288222662622,0.09141883296128274,0.11816804299866895,0.18265833106822507,0.13190544967766935,0.19431435261865326,0.2256022877072067,ME
CAMIL ALIMENTOS S.A.,64.904.295/0001-03,,,,,,0.13086930396462393,0.12557090835397622,0.12275876344077717,0.09054998395511613,0.12347803092588644,0.1040735362515829,ME
CCR S.A.,02.846.056/0001-97,7.923343318477388,11.557703538302988,11.691081801775919,6.816583883879057,26.813203146713715,22.464588029626903,8.064281954557417,15.669856559742291,3.6526601596802357,8.693505782301969,19.403245275475527,ME
CEMIG GERACAO E TRANSMISSAO S.A.,06.981.176/0001-58,0.6983617057777372,0.565854909262363,0.5230837372258762,0.5751022271599596,0.21316935296002423,0.258521414578315,0.22389646573963004,0.18062423515616194,0.37207361017073687,0.46375490723589297,0.4033212743825541,ME
CENTRAIS ELET BRAS S.A. - ELETROBRAS,00.001.180/0001-26,-3.4104891206617514,-2.3848591219789372,-1.8554200181111171,-7.091843411046404,1.2503994236586946,-0.3841226014504126,20.441820617557877,19.104121137712298,21.917201955318546,4.973800450277305,9.255127461803818,ME
CENTRAIS ELET DE SANTA CATARINA S.A.,83.878.892/0001-55,-inf,inf,inf,inf,-inf,inf,inf,inf,inf,inf,inf,ME
CENTRO DE IMAGEM DIAGNOSTICOS S.A.,42.771.949/0001-35,,,,0.9208169600512448,0.6353872109878098,0.5452901263722971,0.8803299314972739,,,,,ME
CIA BRASILEIRA DE DISTRIBUICAO,47.508.411/0001-56,0.10858484421470779,0.0988906310792718,0.11294889657962155,0.07139995548631205,0.0357268774239041,0.07764524817237399,0.0871092109783563,0.09156430425853451,0.1533076153736248,0.08430685358255452,0.01779935275080906,ME
CIA CELG DE PARTICIPACOES - CELGPAR,08.560.444/0001-93,-inf,inf,-inf,-inf,inf,inf,inf,inf,inf,34.44430718550546,91.8242722794447,ME
CIA ENERGETICA DE MINAS GERAIS - CEMIG,17.155.730/0001-64,6347.428143712575,9756.507788161995,10364.579439252337,7254.236301369863,552.2766917293233,2436.452307692308,343.00725012946657,14.859900143188876,8982.648902821316,7.720547208710634,1.8084185806812112,ME
CIA FERRO LIGAS DA BAHIA - FERBASA,15.141.799/0001-03,0.18095833062434807,0.16887029749016116,0.16398789906876912,0.29253301920544583,0.08133185681681769,0.32389826503685826,0.3542276366911692,0.2520272270401515,0.25560446941454723,0.39009794840910583,0.4204214646908695,ME
CIA FIACAO TECIDOS CEDRO CACHOEIRA,17.245.234/0001-00,0.09672635860354763,0.07748263726264235,0.045399660673966384,-0.1882374426323228,-0.25818070610622174,0.22292180057918062,0.1773860768110933,0.08528139935624411,0.010439512699871251,0.0718408262454435,0.061061758886720045,ME
CIA INDUSTRIAL CATAGUASES,19.526.748/0001-50,0.07025419594573555,0.07298857854624527,0.10190256101807592,0.03026408500324117,0.02259214607355199,-0.07876747270686664,-0.051226632870139864,-0.03056137399149724,-0.017742799093422915,0.12327923710690937,0.12348008320365247,ME
CIA MELHORAMENTOS DE SAO PAULO,60.730.348/0001-66,2.867242309767944,-0.3361889927310488,13.024788202070914,-23.205546492659053,86.39472806139473,-0.8043212392988178,0.41178558750443733,-10.954236787717745,-23.303744351194318,-4.927430766120882,-0.10855186818287306,ME
CIA PARANAENSE DE ENERGIA - COPEL,76.483.817/0001-20,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,ME
CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,17.281.106/0001-03,0.3262926432188428,0.31036809878707383,0.268840067583759,0.2263930660745115,0.34877301669591443,0.3541207193578487,0.31946134967143947,0.3449218806752789,0.3635960909391536,0.27280172838159417,0.32370332185253126,ME
CIA SIDERURGICA NACIONAL,33.042.730/0001-04,0.23605952549556103,0.40052025089607024,0.3664440294545279,0.6795181991623578,0.09009251754044344,0.27586957183111394,0.4889110195422782,0.12036860015070587,0.1633122677159126,0.5989500094191219,0.2308387467490288,ME
CIA TECIDOS NORTE DE MINAS COTEMINAS,22.677.520/0001-76,-inf,-inf,-inf,-inf,-inf,inf,inf,-inf,-inf,-inf,-inf,ME
CIA TECIDOS SANTANENSE,21.255.567/0001-89,0.16962169056607834,0.1573589167716055,0.06181323412903448,-0.016373576064417094,0.0451781627983001,0.11438490190972014,0.3006872145179211,0.10210546615154936,0.05515091967502351,0.10363682667771913,0.08361143637782982,ME
CLEAR SALE S.A.,03.802.115/0001-98,,,,,,,,,0.22271497859453238,-0.1474193105746518,-0.1343336355787711,ME
COGNA EDUCAÇÃO S.A.,02.800.026/0001-40,inf,inf,inf,inf,inf,inf,inf,inf,-inf,-inf,-inf,ME
COMPANHIA BRASILEIRA DE ALUMÍNIO,61.409.892/0001-73,,,,,,,,,0.14282176355062431,0.21194400453806397,0.18974653512554307,ME
CONSERVAS ODERICH S.A.,97.191.902/0001-94,0.11084834939271129,0.11681559116815592,0.09562599916466234,0.16551416808947775,0.1641693575656205,0.12551865968687428,0.11765816704936383,0.08306405671803267,0.27330417006933644,0.22089023972654628,0.18254252639512358,ME
CONSTRUTORA ADOLPHO LINDENBERG S.A.,61.022.042/0001-18,0.591748376416656,2.3474756690997567,1.193803834398444,2.85868553342022,2.2465753424657535,2.8254716981132075,12.041237113402062,-226.44545454545454,inf,53.448113207547166,inf,ME
CONSTRUTORA TENDA S.A.,71.476.527/0001-35,-0.1826456208022467,-0.12439873355489568,-0.331497800864367,0.13417122548183966,0.38822432203011215,0.46084751250044964,0.7133781201691188,1.2842987971151707,1.5895630693222171,-0.6263976215539561,-2.1817083789781186,ME
COSAN S.A.,50.746.577/0001-15,2327.25,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,ME
CPFL ENERGIA S.A.,02.429.144/0001-93,897.3953168044077,607.5664038811401,16151.540983606557,776.4615384615385,509.8704028021016,1307213.0,2207116.0,1202.9406669553919,-944.7629202207727,106477.0,57442.5,ME
CPFL ENERGIAS RENOVÁVEIS S.A.,08.439.659/0001-50,2.0904559144251738,0.8697227125625184,-0.2513020720868566,2.979639744691297,6.444135449043023,2.7083143553477966,2.4013932758712992,1.2062640236146072,1.4250116362425638,1.2121459046653131,1.2433678543984448,ME
CPFL GERACAO DE ENERGIA S.A.,03.953.509/0001-47,1.0879823182229134,1.012961831203387,0.5686501781030368,1.049775446293926,1.3175758498724202,1.3684056236833233,1.563387264521329,1.5163345566592255,2.293516362259466,11.354179949916373,8.464899627591487,ME
CRUZEIRO DO SUL EDUCACIONAL S.A.,62.984.091/0001-02,,,,,,,,0.5203720639858053,0.0940490760879451,0.3690543194428676,0.12229926348734903,ME
CSN MINERAÇÃO S.A.,08.902.291/0001-15,,,,,,,,0.5054955740887745,0.5471309999871651,0.5361285554995912,0.4312736783440295,ME
CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.,06.981.381/0001-13,,,,,-0.09139150943396226,0.06144149164489092,0.1182172825476895,0.29658171380220744,0.230709841871561,0.5209126712886112,0.5095609258402439,ME
CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA,02.998.611/0001-04,0.6947605208977606,-0.28309303301367617,0.44945640719855656,0.5524696429866509,0.9732696625540096,0.8042065862226829,0.9021482785160151,0.8820085849304179,1.7178733416008904,1.0679340294672321,0.8490655668334902,ME
CURY CONSTRUTORA E INCORPORADORA S.A.,08.797.760/0001-83,,,,,,,,3.3466377972056542,2.9206987359550562,8.040400535369058,10.54751789227567,ME
CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.,10.760.260/0001-19,0.29633711140063135,0.4860814491736435,0.5300544526757024,0.5443204668876802,0.563678106332059,0.5770271826418982,0.48073441944659945,0.2684661488934739,-2.8294924028183868,-0.635847579027791,0.0032117166956843247,ME
CVLB BRASIL S.A.,16.233.389/0001-55,,,,,,,,0.1766248972504077,0.11655155814906142,0.019124503905291395,0.045770660211813065,ME
CYRELA BRAZIL REALTY S.A.EMPREEND E PART,73.178.600/0001-18,353.14163090128756,106.30504473161034,42.301785518676745,24.7848587904776,13.602185518852185,-14.013147473467448,-21.041981981981984,26.753657109420715,55.15128616940049,56.10026353617633,42.31382793451759,ME
D1000 VAREJO FARMA PARTICIPAÇÕES S.A.,12.108.897/0001-50,,,,,,,,-inf,-inf,inf,inf,ME
DESKTOP S.A.,08.170.849/0001-15,,,,,,,,,0.41885907471141837,0.397241339472859,0.6056040306744414,ME
DEXCO S.A.,97.837.181/0001-47,,,,,,0.17059862014462784,0.1943076928849109,0.20048937539554854,0.19847440622503118,0.33948941403615496,0.23580549193489228,ME
DIAGNOSTICOS DA AMERICA S.A.,61.486.650/0001-83,0.2035608594996572,0.20575895373070005,0.16515846630312184,0.13469233139565864,0.17104383816249147,0.18572829114501055,0.1738963557583724,0.2289761647117371,0.16256185103932275,0.08435943458385822,0.23005812965577427,ME
DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS,92.665.611/0001-77,0.05055056011673575,0.05041266815164347,0.04808719374243484,0.05151087902611865,0.052241327234765794,0.05202180634734778,0.05705748599302169,0.07887849281660539,0.07341388567326212,0.08067667009862799,0.08170877770188392,ME
DIRECIONAL ENGENHARIA S.A.,16.614.075/0001-00,85.42117930204573,72.61954261954261,4.261323648407068,14.75432889075454,-0.19599447513812154,-13.989246220959725,-0.7298598415600244,1.1590362685919728,3.839097995280208,6.250695410292073,13.786141837858546,ME
DOTZ S.A.,18.174.270/0001-84,,,,,,,,-inf,-inf,-inf,-inf,ME
DURATEX S.A.,97.837.181/0001-47,0.2725984191798617,0.2774484652788183,0.22841697698576574,0.16474443621418705,0.15195659645043527,,,,,,,ME
ECORODOVIAS CONCESSÕES E SERVIÇOS S.A.,08.873.873/0001-10,4.424282044014519,4.378595575334845,2.6568252457088457,2.4131046455938696,3.6507691368575266,4.053610877569362,4.117434672404675,1.3510795375400473,2.3523576220179914,2.330462014922523,2.553042929574592,ME
ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.,04.149.454/0001-80,inf,inf,inf,inf,-inf,inf,inf,-inf,-inf,inf,inf,ME
EDP - ENERGIAS DO BRASIL S.A.,03.983.431/0001-03,209.24704558244233,458.1421370967742,112.01696428571428,406.32236154649945,122.85085910652921,115.81592390347014,251.37820512820514,298.419723780751,571.7360226468506,753.6957396846695,229.42568181818183,ME
ELECTRO ACO ALTONA S.A.,82.643.537/0001-34,0.1401435388474451,0.15522030571680445,0.13648329198890996,0.12645512387732974,0.10867810378376541,0.342497639646808,0.12184110041666497,0.14244229162926128,0.17111145613134124,0.1483625392027988,0.15431991690152055,ME
ELETROMIDIA S.A.,09.347.516/0001-81,,,,,,,,0.2187718734454721,-0.19103201593344804,0.18045138156507065,0.3966505503179914,ME
ELETRORIVER S.A.,01.968.293/0001-68,,,,,,,,,,inf,inf,ME
EMAE - EMPRESA METROP.AGUAS ENERGIA S.A.,02.302.101/0001-42,-0.6087422425204431,0.12809463061493306,-0.5664584188164287,-0.16386941600915145,-0.05002078581620844,0.5794473132974135,-0.015453836169044045,0.07495147735445669,0.3368195582773493,0.1140368649113522,-0.05805336823102489,ME
EMBRAER S.A.,07.689.002/0001-89,0.14283428350459484,0.14949176751054002,0.13949696077510307,0.1180421570726293,0.08559100757505747,0.12150457867551544,0.047231899466490423,-0.02932234400493183,-0.3667032821846021,0.09691104589521123,0.04225334887262838,ME
EMPREENDIMENTOS PAGUE MENOS S.A.,06.626.253/0001-51,0.0787487694807647,0.0733247357557134,0.0788301917316767,0.05748153350316205,0.037208451371558926,0.04245066582768778,0.04589378788000096,0.07300200801962178,0.08345449699438302,0.08668762643268235,0.11321013066944373,ME
ENAUTA PARTICIPAÇÕES S.A.,11.669.021/0001-10,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,ME
ENERGISA S.A.,00.864.214/0001-06,8.546844151350472,5.253097640599496,6.472232444841667,5.386081883529535,5.435763267740012,4.284818611987382,11.83083648421379,5.167350979329201,7.189551487414188,11.490744488859654,8.242238587920518,ME
