"DENOM_CIA","CNPJ_CIA","ANO","ROA","LC","CTPT","ME","ML","Empresa","IPCA","PIB_per_capta","cambio","divida_liquida_pib","SELIC","SELIC_over","Pais_k","Ano_t"
"METISA METALURGICA TIMBOENSE S.A.","86.375.425/0001-09",2012,0.0851428609607582,2.57840239099821,0.466833291274015,0.13765879977864,0.099290121301562,"106",5.83859471814745,48.2401761697914,1.95458333333333,33.7441666666667,8.62841530054645,8.48227094089098,1,1
"MINERVA S.A.","67.620.377/0001-14",2012,-0.0479439501194795,2.37447524063551,4.38429741624096,0.0896140674253921,-0.051640724272758,"107",5.83859471814745,48.2401761697914,1.95458333333333,33.7441666666667,8.62841530054645,8.48227094089098,1,1
"MINUPAR PARTICIPACOES S.A.","90.076.886/0001-40",2012,-8.863474156786,12.8873362445415,-1.14228931779094,NA,NA,"108",5.83859471814745,48.2401761697914,1.95458333333333,33.7441666666667,8.62841530054645,8.48227094089098,1,1
"MOURA DUBEUX ENGENHARIA S/A","12.049.631/0001-84",2012,0.0676794578683049,1.20438430884969,2.52952365923199,1.90485331155129,1.52496086039072,"109",5.83859471814745,48.2401761697914,1.95458333333333,33.7441666666667,8.62841530054645,8.48227094089098,1,1
"MRV ENGENHARIA E PARTICIPACOES S.A.","08.343.492/0001-20",2012,0.0611103832838662,1.66867457341008,1.27086649342533,0.237734993319468,0.215560939932418,"110",5.83859471814745,48.2401761697914,1.95458333333333,33.7441666666667,8.62841530054645,8.48227094089098,1,1
"MUNDIAL S.A. - PRODUTOS DE CONSUMO","88.610.191/0001-54",2012,-0.00709772844336703,0.399319715107211,25.6109591625012,-0.000762585690019004,-0.0242413482837787,"111",5.83859471814745,48.2401761697914,1.95458333333333,33.7441666666667,8.62841530054645,8.48227094089098,1,1
"NATURA COSMETICOS S.A.","71.673.990/0001-77",2012,0.192977475407316,1.2176164189447,2.4169088642795,0.217128872926377,0.13781567416419,"112",5.83859471814745,48.2401761697914,1.95458333333333,33.7441666666667,8.62841530054645,8.48227094089098,1,1
"NEOENERGIA S.A.","01.083.200/0001-18",2012,0.107044364637811,16.6544342674769,0.0242354987849866,404.472045293701,447.446921443737,"113",5.83859471814745,48.2401761697914,1.95458333333333,33.7441666666667,8.62841530054645,8.48227094089098,1,1
"NUTRIPLANT INDUSTRIA E COMERCIO S.A.","51.128.999/0001-90",2012,0.107756043986598,0.545499696484742,1.20518716085717,1.1645421815705,0.754208426583633,"114",5.83859471814745,48.2401761697914,1.95458333333333,33.7441666666667,8.62841530054645,8.48227094089098,1,1
"ODONTOPREV S.A.","58.119.199/0001-51",2012,0.148134353419589,1.60505986182094,0.403776787002527,0.216181874818691,0.155822051615265,"115",5.83859471814745,48.2401761697914,1.95458333333333,33.7441666666667,8.62841530054645,8.48227094089098,1,1
"OSX BRASIL S.A.","09.112.685/0001-32",2012,-0.00803036988675331,12.0584186046512,0.00826306271072732,NA,NA,"116",5.83859471814745,48.2401761697914,1.95458333333333,33.7441666666667,8.62841530054645,8.48227094089098,1,1
"PADTEC HOLDING S.A.","02.365.069/0001-44",2012,-0.14217949481711,4.0205603253502,0.128821566369375,NA,NA,"117",5.83859471814745,48.2401761697914,1.95458333333333,33.7441666666667,8.62841530054645,8.48227094089098,1,1
"PBG S/A","83.475.913/0001-91",2012,0.0893190888538853,1.0968535632981,4.78325820687702,0.191801531185509,0.0995679988597232,"118",5.83859471814745,48.2401761697914,1.95458333333333,33.7441666666667,8.62841530054645,8.48227094089098,1,1
"PETROLEO BRASILEIRO S.A. PETROBRAS","33.000.167/0001-01",2012,0.0369852408782693,1.41474703564869,0.644983411859746,0.17196582427123,0.096136726582442,"119",5.83859471814745,48.2401761697914,1.95458333333333,33.7441666666667,8.62841530054645,8.48227094089098,1,1
"PETTENATI S.A. INDUSTRIA TEXTIL","88.613.658/0001-10",2012,-0.0184828207660902,2.36731992259043,0.964565750075121,0.0107759388415575,-0.0186965000663551,"120",5.83859471814745,48.2401761697914,1.95458333333333,33.7441666666667,8.62841530054645,8.48227094089098,1,1
"PLASCAR PARTICIPACOES INDUSTRIAIS S.A.","51.928.174/0001-50",2012,-0.135781200287522,0.00101763907734057,0.00699627640512902,NA,NA,"121",5.83859471814745,48.2401761697914,1.95458333333333,33.7441666666667,8.62841530054645,8.48227094089098,1,1
"POSITIVO TECNOLOGIA S.A.","81.243.735/0001-48",2012,0.0178701757480583,1.38571348470896,1.63956645917704,0.0492030912012827,0.0160492823009748,"122",5.83859471814745,48.2401761697914,1.95458333333333,33.7441666666667,8.62841530054645,8.48227094089098,1,1
"PRODUTORES ENERGET.DE MANSO S.A.- PROMAN","02.291.077/0001-93",2012,0.0146542159763314,0.371890798786653,23.8929804372842,0.536099137931034,0.0853987068965517,"123",5.83859471814745,48.2401761697914,1.95458333333333,33.7441666666667,8.62841530054645,8.48227094089098,1,1
"PROFARMA DISTRIB PROD FARMACEUTICOS S.A.","45.453.214/0001-51",2012,0.0313387739532829,1.93261591019203,1.30794029276221,0.0242607334089648,0.0117488321656196,"124",5.83859471814745,48.2401761697914,1.95458333333333,33.7441666666667,8.62841530054645,8.48227094089098,1,1
"QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.","11.992.680/0001-93",2012,0.0111431968574754,9.82635342185904,0.00106508164624467,NA,NA,"125",5.83859471814745,48.2401761697914,1.95458333333333,33.7441666666667,8.62841530054645,8.48227094089098,1,1
"QUALITY SOFTWARE S.A.","35.791.391/0001-94",2012,0.0221153388833796,2.49713181408839,3.8911740237412,0.0428143827272017,0.0134248938928729,"126",5.83859471814745,48.2401761697914,1.95458333333333,33.7441666666667,8.62841530054645,8.48227094089098,1,1
"RAIA DROGASIL S.A.","61.585.865/0001-51",2012,0.0313919643995873,1.96213493714641,0.47491785739045,0.0678944022408241,0.0352329666725806,"127",5.83859471814745,48.2401761697914,1.95458333333333,33.7441666666667,8.62841530054645,8.48227094089098,1,1
"RANDON S.A. IMPLEMENTOS E PARTICIPACOES","89.086.144/0001-16",2012,0.0159548367386337,1.77567216937048,0.947910034056324,0.065264629477538,0.0273949501945105,"128",5.83859471814745,48.2401761697914,1.95458333333333,33.7441666666667,8.62841530054645,8.48227094089098,1,1
"RECRUSUL S.A.","91.333.666/0001-17",2012,-0.127926746829998,0.545388625406655,16.1739665787159,-0.471855455177206,-0.96440429310478,"129",5.83859471814745,48.2401761697914,1.95458333333333,33.7441666666667,8.62841530054645,8.48227094089098,1,1
"REDE ENERGIA PARTICIPAÇÕES S.A.","61.584.140/0001-49",2012,-0.481652154850641,0.0800177160260366,-5.493636505757,NA,NA,"130",5.83859471814745,48.2401761697914,1.95458333333333,33.7441666666667,8.62841530054645,8.48227094089098,1,1
"REFINARIA DE PETROLEOS MANGUINHOS S.A.","33.412.081/0001-96",2012,-1.29046111241921,0.129907894822248,-1.54508448731972,-0.213733452666526,-0.25260984031045,"131",5.83859471814745,48.2401761697914,1.95458333333333,33.7441666666667,8.62841530054645,8.48227094089098,1,1
"RIO PARANAPANEMA ENERGIA S.A.","02.998.301/0001-81",2012,0.0777717169844271,0.510094083110758,0.691704011340785,0.69616867059233,0.29428699889772,"132",5.83859471814745,48.2401761697914,1.95458333333333,33.7441666666667,8.62841530054645,8.48227094089098,1,1
"RNI NEGÓCIOS IMOBILIÁRIOS S.A.","67.010.660/0001-24",2012,0.0626498346805458,2.12871136898837,0.733830374905839,4.55840648210668,3.79729912221472,"133",5.83859471814745,48.2401761697914,1.95458333333333,33.7441666666667,8.62841530054645,8.48227094089098,1,1
"RUMO S.A.","02.387.241/0001-60",2012,0.0268797656749079,2.97718321180456,1.10021152552437,3.75567505741931,2.18899025024674,"134",5.83859471814745,48.2401761697914,1.95458333333333,33.7441666666667,8.62841530054645,8.48227094089098,1,1
"SANSUY S.A. INDUSTRIA DE PLASTICOS","14.807.945/0001-24",2012,-0.17185301754662,2.22337543598253,-2.03460795774625,-0.00229766419099334,-0.245033320618395,"135",5.83859471814745,48.2401761697914,1.95458333333333,33.7441666666667,8.62841530054645,8.48227094089098,1,1
"SANTOS BRASIL PARTICIPACOES S.A.","02.762.121/0001-04",2012,0.128458222743892,0.672779880645785,0.536634862564933,0.514988762167442,0.278714750905886,"136",5.83859471814745,48.2401761697914,1.95458333333333,33.7441666666667,8.62841530054645,8.48227094089098,1,1
"SAO MARTINHO S.A.","51.466.860/0001-56",2012,0.0330308981641008,1.41486611396311,0.893193880705969,0.435020713207282,0.109797776311237,"137",5.83859471814745,48.2401761697914,1.95458333333333,33.7441666666667,8.62841530054645,8.48227094089098,1,1
"SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL","60.500.139/0001-26",2012,0.104375333754395,2.44258785667079,0.43020136309713,0.228211550482865,0.163740277854558,"138",5.83859471814745,48.2401761697914,1.95458333333333,33.7441666666667,8.62841530054645,8.48227094089098,1,1
"SCHULZ S.A.","84.693.183/0001-68",2012,0.0536015394076455,1.69615465837317,1.71880264598106,0.174094926605147,0.0715399291360044,"139",5.83859471814745,48.2401761697914,1.95458333333333,33.7441666666667,8.62841530054645,8.48227094089098,1,1
"SER EDUCACIONAL S.A.","04.986.320/0001-13",2012,0.177397975245638,0.606451531065276,0.874559337388378,0.49144405501723,0.378399552322328,"140",5.83859471814745,48.2401761697914,1.95458333333333,33.7441666666667,8.62841530054645,8.48227094089098,1,1
"SIDERURGICA J. L. ALIPERTI S.A.","61.156.931/0001-78",2012,0.0408952740833738,1.42248359937794,0.310638729026506,0.521698698078115,0.455500447750913,"141",5.83859471814745,48.2401761697914,1.95458333333333,33.7441666666667,8.62841530054645,8.48227094089098,1,1
"SLC AGRICOLA S.A.","89.096.457/0001-55",2012,0.0134788575956307,1.36062049822409,0.451609673290006,0.185697509372474,0.0606346549211057,"142",5.83859471814745,48.2401761697914,1.95458333333333,33.7441666666667,8.62841530054645,8.48227094089098,1,1
"SONDOTECNICA ENGENHARIA SOLOS S.A.","33.386.210/0001-19",2012,0.466228952281316,2.84651498736006,0.533458264471382,0.862148636321008,0.881467777275711,"143",5.83859471814745,48.2401761697914,1.95458333333333,33.7441666666667,8.62841530054645,8.48227094089098,1,1
"SPRINGS GLOBAL PARTICIPACOES S.A.","07.718.269/0001-57",2012,-0.114190974560904,2923.5,0.0362730464849077,NA,NA,"144",5.83859471814745,48.2401761697914,1.95458333333333,33.7441666666667,8.62841530054645,8.48227094089098,1,1
"STATKRAFT ENERGIAS RENOVAVEIS S.A.","00.622.416/0001-41",2012,-0.0364527884694128,0.490310188308199,0.281353886871979,-1.29613406970101,-6.1034088745001,"145",5.83859471814745,48.2401761697914,1.95458333333333,33.7441666666667,8.62841530054645,8.48227094089098,1,1
"SUL 116 PARTICIPACOES S.A.","01.957.772/0001-89",2012,0.0101387406616862,2083.5,0.000152485513876182,NA,NA,"146",5.83859471814745,48.2401761697914,1.95458333333333,33.7441666666667,8.62841530054645,8.48227094089098,1,1
"SUZANO HOLDING S.A.","60.651.809/0001-05",2012,-0.0100792815833203,1.61571125265393,0.513687424439765,NA,NA,"147",5.83859471814745,48.2401761697914,1.95458333333333,33.7441666666667,8.62841530054645,8.48227094089098,1,1
"SUZANO S.A.","16.404.287/0001-55",2012,-0.00725737083823697,2.27042205498452,1.28096128749496,0.238691963969616,-0.0365314407359483,"148",5.83859471814745,48.2401761697914,1.95458333333333,33.7441666666667,8.62841530054645,8.48227094089098,1,1
"T4F ENTRETENIMENTO S.A.","02.860.694/0001-62",2012,-0.0105455942952656,1.65660900889206,0.58273864959255,-0.0348303938630005,-0.0144434062765226,"149",5.83859471814745,48.2401761697914,1.95458333333333,33.7441666666667,8.62841530054645,8.48227094089098,1,1
"TAURUS ARMAS S.A.","92.781.335/0001-02",2012,-0.141161933368099,0.693709140716432,3.11499157498265,0.185428977094774,-0.305916313448729,"150",5.83859471814745,48.2401761697914,1.95458333333333,33.7441666666667,8.62841530054645,8.48227094089098,1,1
"TECHNOS S.A.","09.295.063/0001-97",2012,0.152483416922828,1.61905142127116,0.0307123379043808,NA,NA,"151",5.83859471814745,48.2401761697914,1.95458333333333,33.7441666666667,8.62841530054645,8.48227094089098,1,1
"TECNISA S.A.","08.065.557/0001-12",2012,-0.0725956111734425,0.117002449205432,0.793048466716871,NA,NA,"152",5.83859471814745,48.2401761697914,1.95458333333333,33.7441666666667,8.62841530054645,8.48227094089098,1,1
"TEGMA GESTAO LOGISTICA S.A.","02.351.144/0001-18",2012,0.0960869966114197,1.2477419907609,1.04596476003622,0.141288592644627,0.0728381697276923,"153",5.83859471814745,48.2401761697914,1.95458333333333,33.7441666666667,8.62841530054645,8.48227094089098,1,1
"TEKNO S.A. - INDUSTRIA E COMERCIO","33.467.572/0001-34",2012,0.087772583432181,12.274886084823,0.0889421250463706,0.177517523410959,0.170142176324102,"154",5.83859471814745,48.2401761697914,1.95458333333333,33.7441666666667,8.62841530054645,8.48227094089098,1,1
"TELEFÔNICA BRASIL S.A","02.558.157/0001-62",2012,0.0773425530883625,1.10237171471742,0.288742112999853,0.596068813690274,0.345679266282461,"155",5.83859471814745,48.2401761697914,1.95458333333333,33.7441666666667,8.62841530054645,8.48227094089098,1,1
"TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.","07.859.971/0001-30",2012,0.0725704149757789,6.40640410091881,0.981518547960177,1.24686340108405,0.781572265806363,"156",5.83859471814745,48.2401761697914,1.95458333333333,33.7441666666667,8.62841530054645,8.48227094089098,1,1
"TREVISA INVESTIMENTOS S.A.","92.660.570/0001-26",2012,0.0448786643564654,0.499509803921569,0.211661913718828,2.85167464114833,2.68002392344498,"157",5.83859471814745,48.2401761697914,1.95458333333333,33.7441666666667,8.62841530054645,8.48227094089098,1,1
"TRISUL S.A.","08.811.643/0001-27",2012,0.026915581915572,0.139226274579559,1.08271806733488,7.82002858309514,2.78327888934259,"158",5.83859471814745,48.2401761697914,1.95458333333333,33.7441666666667,8.62841530054645,8.48227094089098,1,1
"UNICASA INDÚSTRIA DE MÓVEIS S.A.","90.441.460/0001-48",2012,0.153760315660111,2.93538507990597,0.234497816593886,0.200511020215359,0.150886949302357,"159",5.83859471814745,48.2401761697914,1.95458333333333,33.7441666666667,8.62841530054645,8.48227094089098,1,1
"UNIPAR CARBOCLORO S.A.","33.958.695/0001-78",2012,0.0609526942419084,2.5191132921567,0.564597262482217,NA,NA,"160",5.83859471814745,48.2401761697914,1.95458333333333,33.7441666666667,8.62841530054645,8.48227094089098,1,1
"USINAS SID DE MINAS GERAIS S.A.-USIMINAS","60.894.730/0001-05",2012,-0.0215583200195071,1.24288279275585,0.786270935077604,0.0687944662282914,-0.0560321018473035,"161",5.83859471814745,48.2401761697914,1.95458333333333,33.7441666666667,8.62841530054645,8.48227094089098,1,1
"VALE S.A.","33.592.510/0001-54",2012,0.0404801570669167,1.51622711768459,0.577917448852172,0.363017450869916,0.169491801078669,"162",5.83859471814745,48.2401761697914,1.95458333333333,33.7441666666667,8.62841530054645,8.48227094089098,1,1
"VALID SOLUÇÕES S.A.","33.113.309/0001-47",2012,0.116443451959673,1.14244434166043,0.723256363072228,0.263425447514917,0.171387379579319,"163",5.83859471814745,48.2401761697914,1.95458333333333,33.7441666666667,8.62841530054645,8.48227094089098,1,1
"VULCABRAS S.A.","50.926.955/0001-42",2012,-5.3574895193696,0.00148759212928528,9.47312807433048,NA,NA,"164",5.83859471814745,48.2401761697914,1.95458333333333,33.7441666666667,8.62841530054645,8.48227094089098,1,1
"WEG S.A.","84.429.695/0001-11",2012,0.157903047794883,9.87428945732303,0.0231423456456576,NA,NA,"165",5.83859471814745,48.2401761697914,1.95458333333333,33.7441666666667,8.62841530054645,8.48227094089098,1,1
"WHIRLPOOL S.A.","59.105.999/0001-86",2012,0.105838083184219,1.29580496090881,1.82298841284798,0.140303079025518,0.0956606093043093,"166",5.83859471814745,48.2401761697914,1.95458333333333,33.7441666666667,8.62841530054645,8.48227094089098,1,1
"WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.","33.228.024/0001-51",2012,0.0662246840589693,9.41148799207725,0.0623621599097497,NA,NA,"167",5.83859471814745,48.2401761697914,1.95458333333333,33.7441666666667,8.62841530054645,8.48227094089098,1,1
"YDUQS PARTICIPACOES S.A.","08.807.432/0001-10",2012,0.10770755063444,4.49050968301378,0.440350194827696,NA,NA,"168",5.83859471814745,48.2401761697914,1.95458333333333,33.7441666666667,8.62841530054645,8.48227094089098,1,1
"ALPARGATAS S.A.","61.079.117/0001-05",2013,0.105227624733588,2.63454693635623,0.605984024648246,0.129110974619088,0.122847179568465,"1",5.91068325533108,49.1951232041058,2.15763333333333,32.13,8.29246575342466,8.21335618423154,1,2
"ALUPAR INVESTIMENTO S/A","08.364.948/0001-38",2013,0.0852593466541595,2.58084822464609,0.324753861872731,NA,NA,"2",5.91068325533108,49.1951232041058,2.15763333333333,32.13,8.29246575342466,8.21335618423154,1,2
"AMBEV S.A.","07.526.557/0001-00",2013,0.217282434402482,0.155830838487492,0.0243717502866212,NA,NA,"3",5.91068325533108,49.1951232041058,2.15763333333333,32.13,8.29246575342466,8.21335618423154,1,2
"ANIMA HOLDING S.A.","09.288.252/0001-32",2013,0.0618108517039073,12.086419003068,0.284195736474211,19.3398230088496,16.9734513274336,"4",5.91068325533108,49.1951232041058,2.15763333333333,32.13,8.29246575342466,8.21335618423154,1,2
"AREZZO INDÚSTRIA E COMÉRCIO S.A.","16.590.234/0001-76",2013,0.173764137835646,4.83576989861648,0.23650936172363,0.170530039502388,0.130363775720771,"5",5.91068325533108,49.1951232041058,2.15763333333333,32.13,8.29246575342466,8.21335618423154,1,2
"ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.","00.359.742/0001-08",2013,-3.01113172541744,0.0770770770770771,-1.0776097912167,NA,NA,"6",5.91068325533108,49.1951232041058,2.15763333333333,32.13,8.29246575342466,8.21335618423154,1,2
"AZEVEDO E TRAVASSOS S.A.","61.351.532/0001-68",2013,0.0764649643468908,2.18150845864662,1.5114929591556,0.0900463287940474,0.215583321634143,"7",5.91068325533108,49.1951232041058,2.15763333333333,32.13,8.29246575342466,8.21335618423154,1,2
"B3 S.A. - BRASIL, BOLSA, BALCÃO","09.346.601/0001-25",2013,0.0423771775532411,1.80276156230668,0.32342288613146,0.774016024981127,0.515443537010348,"8",5.91068325533108,49.1951232041058,2.15763333333333,32.13,8.29246575342466,8.21335618423154,1,2
"BAHEMA EDUCAÇÃO S.A.","45.987.245/0001-92",2013,-0.0582063344100241,7.77,0.139465948669812,NA,NA,"9",5.91068325533108,49.1951232041058,2.15763333333333,32.13,8.29246575342466,8.21335618423154,1,2
"BAUMER S.A.","61.374.161/0001-30",2013,0.120852167209783,2.17135721247563,0.67082827159229,0.211333648740998,0.145045471271619,"10",5.91068325533108,49.1951232041058,2.15763333333333,32.13,8.29246575342466,8.21335618423154,1,2
"BIOMM S.A.","04.752.991/0001-10",2013,-0.0729008131495412,9.12055762811702,0.266633619740031,-28.0551181102362,-39.6023622047244,"11",5.91068325533108,49.1951232041058,2.15763333333333,32.13,8.29246575342466,8.21335618423154,1,2
"BOMBRIL S.A.","50.564.053/0001-03",2013,-0.133425321525583,0.892959939856084,-10.3203733006103,0.0662897473530817,-0.134253755538744,"12",5.91068325533108,49.1951232041058,2.15763333333333,32.13,8.29246575342466,8.21335618423154,1,2
"BR MALLS PARTICIPACOES S.A.","06.977.745/0001-91",2013,0.0578015665716441,0.212870269506839,0.338861616359815,9.97161534978492,6.41413855558071,"13",5.91068325533108,49.1951232041058,2.15763333333333,32.13,8.29246575342466,8.21335618423154,1,2
